"fixed_acidity";"volatile_acidity";"citric_acid";"residual_sugar";"chlorides";"free_sulfur_dioxide";"total_sulfur_dioxide";"density";"ph";"sulphates";"alcohol";"quality"
0.172126442768642;-0.0807745843498822;0.213637161424525;2.86327730385276;-0.0350748524913249;0.586105970909098;0.749777839403073;2.3896053111971;-1.24650735734854;-0.348621708082734;-1.39266343831131;0.137340935980311
-0.657391583887743;0.218221659332343;0.0483190734943096;-0.955757130689238;0.148002415949535;-1.27967740592507;-0.148857197527813;-0.00628964370600825;0.740760640560431;0.00196920960712235;-0.823906942638474;0.137340935980311
1.47565477037153;0.0188908302108597;0.544273337284958;0.103974937534457;0.19377173305975;-0.316692437236465;-0.97654736312205;0.370208134921625;0.475791574172568;-0.436269437505199;-0.336401374918902;0.137340935980311
0.409131593241895;-0.47943624259285;-0.116999014435907;0.423894052469912;0.55992626994147;0.706479091995173;1.12815048653187;0.541343488843297;0.0120957079938094;-0.786860355195055;-0.498903230825426;0.137340935980311
0.409131593241895;-0.47943624259285;-0.116999014435907;0.423894052469912;0.55992626994147;0.706479091995173;1.12815048653187;0.541343488843297;0.0120957079938094;-0.786860355195055;-0.498903230825426;0.137340935980311
1.47565477037153;0.0188908302108597;0.544273337284958;0.103974937534457;0.19377173305975;-0.316692437236465;-0.97654736312205;0.370208134921625;0.475791574172568;-0.436269437505199;-0.336401374918902;0.137340935980311
-0.775894159124369;0.417552488453827;-1.43954371787764;0.123969882217923;-0.0350748524913249;-0.316692437236465;-0.0542640357456141;0.301753993352971;-0.0541465586031548;-0.173326249237806;-0.742656014685213;0.137340935980311
0.172126442768642;-0.0807745843498822;0.213637161424525;2.86327730385276;-0.0350748524913249;0.586105970909098;0.749777839403073;2.3896053111971;-1.24650735734854;-0.348621708082734;-1.39266343831131;0.137340935980311
-0.657391583887743;0.218221659332343;0.0483190734943096;-0.955757130689238;0.148002415949535;-1.27967740592507;-0.148857197527813;-0.00628964370600825;0.740760640560431;0.00196920960712235;-0.823906942638474;0.137340935980311
1.47565477037153;-0.579101657153592;0.792250469180282;-0.975752075372704;-0.08084416960154;-0.43706555832254;-0.219802068864461;-0.0747437852746619;0.210822507784708;-0.348621708082734;0.394856976660456;0.137340935980311
1.47565477037153;-0.0807745843498822;0.626932381250066;-0.985749547714437;-0.584306657813904;-1.46023708755418;-1.78058923827074;-1.10155590880458;-1.3127496239455;0.615503315564372;1.20736625619308;-0.992778765800535
2.06816764655466;-0.47943624259285;0.544273337284958;-0.435888568919123;-0.492768023593474;-1.09911772429595;-0.692767877775454;0.233299851784318;-0.319115624991018;0.35256012729698;-0.661405086731951;-0.992778765800535
1.23864961989828;-0.977763315396559;0.296296205389634;-1.0357369094231;-0.2639214380424;-1.15930428483899;-1.49680975292414;-0.690831059392621;-0.0541465586031548;1.22903742152162;0.232355120753933;-0.992778765800535
-0.301883858177864;-1.17709414451804;0.544273337284958;-0.975752075372704;-0.08084416960154;0.76666565253821;0.111273997373233;-0.964647625667274;2.33057503888761;0.264912397874515;1.53236996800613;1.26746063776116
1.71265992084479;1.41420663406125;2.36277230451734;2.5733506059425;-0.2639214380424;0.345359728736948;0.797074420294173;2.11578874492248;-1.37899189054247;1.57962833921148;-0.661405086731951;-0.992778765800535
-0.301883858177864;-1.0774287299573;0.378955249354742;-0.975752075372704;-0.630075974924119;-0.43706555832254;-0.621823006438805;-0.89619348409862;0.409549307575604;0.527855586141908;0.719860688473505;1.26746063776116
-0.657391583887743;2.0121991214257;-2.43145224545893;-1.05573185410657;0.01069446461889;-0.316692437236465;-0.92925078223095;-0.417014493117968;0.343307040978639;-1.13745127288491;-0.742656014685213;0.137340935980311
-0.775894159124369;3.80617658351905;1.20554568900582;-1.0357369094231;-0.767383926254764;-0.376878997779502;-1.49680975292414;-1.64918904135389;0.939487440351329;-0.87450808461752;1.85737367981917;2.397580339542
0.646136743715147;0.616883317575311;0.709591425215174;-1.05573185410657;-0.584306657813904;-1.09911772429595;0.773426129848623;-0.793512271745601;-0.451600158184949;0.35256012729698;0.638609760520243;0.137340935980311
-0.42038643341449;0.317887073893085;-1.60486180580785;0.223944605635253;-0.08084416960154;-0.075946195064315;-0.125208907082263;0.50711641805897;0.210822507784708;0.0896169390295866;-0.823906942638474;-0.992778765800535
-0.775894159124369;3.80617658351905;1.20554568900582;-1.0357369094231;-0.767383926254764;-0.376878997779502;-1.49680975292414;-1.64918904135389;0.939487440351329;-0.87450808461752;1.85737367981917;2.397580339542
-0.538889008651116;0.317887073893085;0.378955249354742;-0.695822849804181;-0.35546007226283;-0.978744603209877;-0.858305910894301;-0.964647625667274;-0.120388825200122;-1.22509900230738;0.394856976660456;1.26746063776116
-0.0648787077046112;-0.180439998910624;0.709591425215174;-0.935762186005772;0.148002415949535;0.345359728736948;-0.385340101983309;-0.348560351549315;1.86687917270885;-0.0856785198153419;-0.0113976631058539;2.397580339542
0.883141894188399;3.90584199807979;-1.60486180580785;-0.975752075372704;1.29223534370491;-0.617625239951652;0.702481258511974;-0.108970856058989;-0.91529602436371;0.177264668452051;-0.986408798544998;-0.992778765800535
-0.301883858177864;-0.0807745843498822;0.626932381250066;-1.01574196473964;0.28531036728018;-1.15930428483899;0.0876257069276837;0.370208134921625;1.53566783972402;-0.173326249237806;-0.417652302872164;0.137340935980311
0.172126442768642;-0.280105413471366;-0.116999014435907;0.523868775887242;0.01069446461889;1.24815813688251;2.5233996228193;0.50711641805897;0.409549307575604;0.0896169390295866;-0.0926485910591157;0.137340935980311
0.0536238675320157;-0.379770828032108;0.130978117459417;-1.07572679879003;0.28531036728018;-0.0157596345212774;0.182218868709882;-0.348560351549315;1.73439463951492;-0.436269437505199;-0.417652302872164;0.137340935980311
0.172126442768642;0.0188908302108597;0.46161429331985;0.463883941836844;0.239541050169965;-0.19631931615039;0.0639774164821341;0.712478842764931;1.27069877333616;0.35256012729698;-0.0113976631058539;0.137340935980311
0.646136743715147;-0.0807745843498822;1.20554568900582;-1.05573185410657;0.056463781729105;-1.09911772429595;-0.148857197527813;-0.89619348409862;0.0120957079938094;0.00196920960712235;0.882362544380028;0.137340935980311
0.409131593241895;0.417552488453827;0.213637161424525;-0.875777351955374;-0.584306657813904;0.104613486564798;-0.574526425547706;-1.17001005037323;-0.58408469137888;1.93021925690134;1.45111904005286;1.26746063776116
1.94966507131804;-0.379770828032108;0.46161429331985;0.803798001455765;-0.08084416960154;-0.91855804266684;0.0876257069276837;1.15743076296122;0.0783379745907766;0.35256012729698;-0.417652302872164;0.137340935980311
1.71265992084479;-1.37642497363953;0.0483190734943096;-1.05573185410657;-0.17238280382197;-1.70098332972633;-2.15896188539953;-0.211652068412007;1.86687917270885;-0.786860355195055;-0.255150446965641;0.137340935980311
0.646136743715147;-0.280105413471366;0.213637161424525;-0.865779879613641;0.19377173305975;-0.256505876693427;-0.905602491785401;-0.690831059392621;0.0120957079938094;-0.436269437505199;0.232355120753933;0.137340935980311
-0.775894159124369;-1.57575580276101;0.0483190734943096;-0.975752075372704;-0.0350748524913249;0.465732849823023;-0.503581554211057;-0.0405167144903351;1.53566783972402;0.177264668452051;-1.23016158240478;0.137340935980311
-1.24990446007087;-0.0807745843498822;-1.1089075420172;1.71356798455347;-0.08084416960154;-0.798184921580765;0.96261245341302;0.746705913549258;1.20445650673919;-1.04980354346245;-0.255150446965641;-0.992778765800535
0.527634168478521;0.0188908302108597;0.792250469180282;-0.935762186005772;1.5668512463662;-0.858371482123802;-0.361691811537759;-1.20423712115756;0.0120957079938094;-0.611564896350127;1.85737367981917;-0.992778765800535
-0.42038643341449;1.11521039037902;-0.860930410121879;-0.195949232717532;0.239541050169965;-0.617625239951652;0.253163740046531;-0.211652068412007;0.343307040978639;-1.22509900230738;-0.417652302872164;-0.992778765800535
0.172126442768642;0.517217903014569;-0.116999014435907;-1.0357369094231;0.331079684390395;0.164800047107835;-0.0069674548545148;-1.17001005037323;-0.385357891587985;-1.83863310826463;0.55735883256698;0.137340935980311
0.527634168478521;-0.379770828032108;0.46161429331985;2.31341632505744;0.514156952831255;0.586105970909098;0.253163740046531;2.0131075325695;0.144580241187741;-1.13745127288491;-1.55516529421783;-0.992778765800535
0.527634168478521;-0.379770828032108;0.46161429331985;2.31341632505744;0.514156952831255;0.586105970909098;0.253163740046531;2.0131075325695;0.144580241187741;-1.13745127288491;-1.55516529421783;-0.992778765800535
-0.183381282941237;-0.47943624259285;0.46161429331985;-0.775802628538044;5.77762842050597;1.66946406068377;0.465998354056478;-0.108970856058989;-0.517842424781916;-1.13745127288491;-0.905157870591736;0.137340935980311
-0.183381282941237;-0.379770828032108;0.46161429331985;-0.695822849804181;5.82339773761619;1.66946406068377;0.442350063610928;-0.108970856058989;-0.58408469137888;-1.31274673172984;-0.905157870591736;0.137340935980311
0.172126442768642;0.317887073893085;-0.612953278226555;0.203949660951787;1.06338875815383;-0.43706555832254;0.513294934947577;0.472889347274605;-0.385357891587985;-0.26097397866027;-0.580154158778688;0.137340935980311
-0.301883858177864;-0.379770828032108;-0.530294234261447;-0.99574702005617;0.514156952831255;-0.136132755607352;0.32410861138318;-0.211652068412007;0.210822507784708;0.615503315564372;-0.823906942638474;0.137340935980311
-0.183381282941237;-0.47943624259285;-0.612953278226555;-0.99574702005617;0.651464904161899;-0.136132755607352;0.371405192274279;-0.211652068412007;0.343307040978639;0.615503315564372;-0.823906942638474;0.137340935980311
0.646136743715147;-0.977763315396559;-0.199658058401015;-0.99574702005617;0.55992626994147;0.164800047107835;0.678832968066424;-0.314333280764988;-0.186631091797086;0.35256012729698;-0.417652302872164;1.26746063776116
-0.775894159124369;1.71320287774347;-0.612953278226555;-0.395898679552191;0.788772855492544;1.66946406068377;1.60111629544286;-0.00628964370600825;0.542033840769535;0.264912397874515;-0.580154158778688;-2.12289846758138
-0.775894159124369;1.81286829230421;-0.695612322191663;-0.395898679552191;0.926080806823189;1.60927750014074;1.62476458588841;-0.0405167144903351;0.409549307575604;0.264912397874515;-0.580154158778688;-0.992778765800535
0.172126442768642;0.317887073893085;-0.612953278226555;0.203949660951787;1.06338875815383;-0.43706555832254;0.513294934947577;0.472889347274605;-0.385357891587985;-0.26097397866027;-0.580154158778688;0.137340935980311
0.0536238675320157;-0.878097900835817;0.130978117459417;-0.275929011451396;0.971850123933404;-0.19631931615039;0.276812030492081;0.335981064137298;1.13821424014222;-0.0856785198153419;-0.580154158778688;-0.992778765800535
0.409131593241895;-0.878097900835817;-0.199658058401015;-0.955757130689238;0.743003538382329;-0.256505876693427;0.820722710739722;-0.793512271745601;1.07197197354526;-0.436269437505199;0.96361347233329;0.137340935980311
-0.301883858177864;-0.280105413471366;-0.364976146331231;-1.05573185410657;1.01761944104362;0.224986607650873;-0.33804352109221;-0.89619348409862;1.00572970694829;0.7907987744093;0.394856976660456;1.26746063776116
-0.775894159124369;-1.17709414451804;-0.0343399704707986;-1.05573185410657;0.514156952831255;-0.858371482123802;-1.33127171980529;-1.03310176723593;0.873245173754362;-0.26097397866027;0.313606048707195;1.26746063776116
-0.538889008651116;-0.977763315396559;0.130978117459417;-1.07572679879003;-0.0350748524913249;0.224986607650873;-0.716416168221004;-0.9988746964516;0.807002907157398;-1.22509900230738;0.313606048707195;0.137340935980311
-0.0648787077046112;-0.778432486275075;2.11479517262201;-1.0957217434735;4.6333954927506;0.164800047107835;-0.148857197527813;-0.348560351549315;-0.91529602436371;-0.962155814039984;-1.14891065445152;0.137340935980311
0.0536238675320157;-0.280105413471366;0.130978117459417;-1.01574196473964;-0.309690755152615;-0.376878997779502;1.24639193875962;-1.10155590880458;-0.385357891587985;0.264912397874515;0.394856976660456;0.137340935980311
0.409131593241895;-0.678767071714334;0.0483190734943096;1.10372217170775;-0.126613486711755;0.104613486564798;1.76665432856171;0.746705913549258;-0.650326957975847;0.0896169390295866;-0.742656014685213;0.137340935980311
-1.01289930959762;-0.878097900835817;-0.612953278226555;1.20369689512508;0.10223309883932;0.887038773624285;0.205867159155432;1.08897662139256;0.740760640560431;-1.13745127288491;-1.31141251035805;0.137340935980311
-0.301883858177864;1.01554497581828;-1.52220276184274;-0.35590879018526;-0.08084416960154;-0.617625239951652;-1.42586488158749;-0.314333280764988;-0.517842424781916;-0.962155814039984;-0.255150446965641;0.137340935980311
0.646136743715147;-0.778432486275075;0.213637161424525;-1.0357369094231;-0.35546007226283;0.52591941036606;-0.645471296884355;-0.485468634686622;1.13821424014222;-1.31274673172984;-0.498903230825426;0.137340935980311
-0.0648787077046112;-0.579101657153592;-0.778271366156772;-0.295923956134862;2.11608305168878;-0.316692437236465;-0.361691811537759;0.370208134921625;-1.04778055755764;-0.26097397866027;-1.55516529421783;0.137340935980311
-1.01289930959762;-0.878097900835817;-0.612953278226555;1.20369689512508;0.10223309883932;0.887038773624285;0.205867159155432;1.08897662139256;0.740760640560431;-1.13745127288491;-1.31141251035805;0.137340935980311
0.172126442768642;1.91253370686495;-2.18347511356361;-1.05573185410657;-0.492768023593474;-1.09911772429595;0.30046032093763;-1.03310176723593;-1.11402282415461;-1.31274673172984;-0.0113976631058539;-0.992778765800535
-0.301883858177864;1.01554497581828;-1.52220276184274;-0.35590879018526;-0.08084416960154;-0.617625239951652;-1.42586488158749;-0.314333280764988;-0.517842424781916;-0.962155814039984;-0.255150446965641;0.137340935980311
